Listing ID,Is Superhost,neighbourhood,Neighborhood Group,Latitude,Longitude,Property Type,Room Type,Accomodates,Bathrooms,Bedrooms,Beds,Guests Included,Min Nights,Reviews,Overall Rating,Accuracy Rating,Cleanliness Rating,Checkin Rating,Communication Rating,Location Rating,Value Rating,Instant Bookable,Business Travel Ready,Price
28610667.0,t,KÃ¶penick,Treptow - KÃ¶penick,52.45164000000001,13.59071,House,Shared room,2,1.5,1.0,1.0,1,1,13,96.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,30.0
703630.0,f,*,Reinickendorf,52.61791999999999,13.29962,*,Private room,2,1.0,1.0,1.0,1,2,7,88.0,9.0,9.0,10.0,9.0,9.0,9.0,f,f,35.0
12533166.0,f,Moabit,Mitte,52.531000000000006,13.34052,Apartment,Private room,2,1.0,1.0,1.0,1,9,18,94.0,9.0,9.0,10.0,10.0,9.0,10.0,f,f,18.0
19905927.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.50875,13.45011,Apartment,Private room,2,1.0,1.0,1.0,1,4,1,100.0,10.0,10.0,10.0,8.0,10.0,10.0,f,f,39.0
19641339.0,t,Steglitz,Steglitz - Zehlendorf,52.46724,13.33,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,2,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,75.0
16793922.0,t,Mitte,Mitte,52.504430000000006,13.424929999999998,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,28,34,98.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,78.0
19260238.0,f,NeukÃ¶lln,NeukÃ¶lln,52.4944,13.423229999999998,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,35,93.0,10.0,10.0,9.0,9.0,9.0,9.0,t,f,59.0
6055164.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.49649,13.38675,Apartment,Entire home/apt,3,1.0,1.0,2.0,2,4,24,94.0,9.0,9.0,9.0,9.0,10.0,9.0,f,f,99.0
14745291.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.49011,13.41579,Apartment,Private room,2,2.0,1.0,1.0,1,4,2,90.0,9.0,7.0,9.0,7.0,9.0,9.0,f,f,20.0
17834782.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48969,13.42605,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,5,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,64.0
30192394.0,f,Moabit,Mitte,52.52841999999999,13.328520000000005,Apartment,Entire home/apt,2,1.0,1.0,2.0,2,3,1,80.0,10.0,8.0,8.0,10.0,10.0,8.0,f,f,70.0
24375767.0,t,Friedrichshain,Friedrichshain-Kreuzberg,52.52586999999999,13.43597,Apartment,Private room,2,1.0,1.0,1.0,1,1,7,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,30.0
27228475.0,f,Lichterfelde,Steglitz - Zehlendorf,52.43075,13.35441,Townhouse,Entire home/apt,2,1.0,0.0,1.0,1,7,3,83.0,9.0,8.0,10.0,9.0,9.0,9.0,f,f,55.0
3813164.0,f,NeukÃ¶lln,NeukÃ¶lln,52.47366,13.44929,Apartment,Private room,2,1.0,1.0,1.0,1,6,8,93.0,10.0,9.0,10.0,10.0,9.0,9.0,t,f,26.0
20850371.0,f,Pankow,Pankow,52.55161,13.41739,Apartment,Private room,2,1.0,1.0,1.0,2,3,21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,45.0
16353541.0,t,NeukÃ¶lln,NeukÃ¶lln,52.48284,13.43608,Apartment,Private room,2,1.0,1.0,1.0,1,7,57,97.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,30.0
15297768.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51906,13.46685,Apartment,Private room,3,1.0,1.0,1.0,2,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,55.0
2370270.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51974000000001,13.46609,Apartment,Private room,2,1.0,1.0,2.0,2,5,4,83.0,9.0,7.0,6.0,7.0,10.0,10.0,f,f,70.0
30588561.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51278000000001,13.437279999999998,Apartment,Private room,2,1.0,1.0,1.0,1,2,1,80.0,8.0,8.0,10.0,8.0,6.0,8.0,t,f,45.0
31856068.0,f,Wedding,Mitte,52.5634,13.389270000000002,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,2,5,100.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,85.0
10814123.0,f,Prenzlauer Berg,Pankow,52.54019000000001,13.410120000000004,Apartment,Entire home/apt,5,1.0,2.0,3.0,1,6,22,99.0,10.0,9.0,10.0,10.0,10.0,10.0,t,f,280.0
17650404.0,f,NeukÃ¶lln,NeukÃ¶lln,52.4878,13.4261,Apartment,Private room,1,1.0,1.0,1.0,1,4,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,30.0
1212577.0,f,NeukÃ¶lln,NeukÃ¶lln,52.4934,13.4264,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,85,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,100.0
14963242.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.49126999999999,13.41312,Apartment,Entire home/apt,2,1.0,2.0,2.0,3,4,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,145.0
22171922.0,f,Wedding,Mitte,52.561440000000005,13.33859,Apartment,Private room,2,1.0,1.0,1.0,1,1,1,80.0,10.0,10.0,10.0,8.0,4.0,6.0,f,f,27.0
9886888.0,f,Charlottenburg,Charlottenburg-Wilm.,52.52556,13.29407,Apartment,Private room,2,1.0,1.0,1.0,1,2,4,90.0,9.0,9.0,9.0,9.0,9.0,8.0,f,f,39.0
19341897.0,t,Mitte,Mitte,52.53206,13.39519,Apartment,Entire home/apt,1,1.0,0.0,1.0,1,3,261,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,69.0
300475.0,f,Mitte,Mitte,52.52911999999999,13.39206,Condominium,Entire home/apt,4,2.0,2.0,2.0,2,7,9,93.0,10.0,7.0,10.0,10.0,10.0,9.0,f,f,350.0
705796.0,f,Prenzlauer Berg,Pankow,52.53151999999999,13.42007,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,4,2,90.0,10.0,10.0,10.0,10.0,9.0,10.0,t,f,43.0
9421107.0,f,NeukÃ¶lln,NeukÃ¶lln,52.46907,13.42719,Apartment,Private room,2,1.0,1.0,1.0,1,3,4,85.0,9.0,7.0,10.0,9.0,7.0,9.0,f,f,28.0
7249465.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.48763,13.393529999999998,Apartment,Private room,1,1.0,1.0,1.0,1,4,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,30.0
8044731.0,f,NiederschÃ¶nhausen,Pankow,52.57406,13.41159,Apartment,Private room,2,1.0,1.0,2.0,1,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,22.0
5806232.0,f,Prenzlauer Berg,Pankow,52.54603000000001,13.41993,Apartment,Private room,2,1.0,1.0,1.0,1,4,11,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,48.0
20771254.0,f,Prenzlauer Berg,Pankow,52.55299000000001,13.41533,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,6,3,100.0,9.0,9.0,10.0,10.0,10.0,9.0,f,f,35.0
7992503.0,f,Prenzlauer Berg,Pankow,52.53133000000001,13.40461,Apartment,Entire home/apt,4,1.0,0.0,2.0,2,4,4,87.0,10.0,10.0,9.0,9.0,10.0,9.0,f,f,50.0
9615542.0,f,Prenzlauer Berg,Pankow,52.54214,13.411379999999998,Apartment,Private room,2,1.0,1.0,1.0,1,10,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,42.0
609747.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48498000000001,13.43685,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,7,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,30.0
18394207.0,f,NeukÃ¶lln,NeukÃ¶lln,52.47389,13.42843,Apartment,Private room,2,1.0,1.0,1.0,1,5,12,100.0,10.0,10.0,10.0,10.0,9.0,10.0,t,f,39.0
28372525.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48872,13.44652,Apartment,Entire home/apt,6,2.0,2.0,5.0,3,1,2,90.0,9.0,8.0,10.0,9.0,10.0,10.0,f,f,85.0
21419836.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48626,13.429320000000002,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,7,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,45.0
9848650.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51686999999999,13.47064,Apartment,Private room,2,1.0,1.0,1.0,1,1,1,80.0,8.0,8.0,10.0,10.0,10.0,8.0,f,f,25.0
981491.0,f,Charlottenburg,Charlottenburg-Wilm.,52.52610999999999,13.307529999999998,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,14,3,90.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,100.0
3632948.0,t,WeiÃensee,Pankow,52.55174,13.453270000000002,Apartment,Entire home/apt,6,1.5,3.0,3.0,2,3,159,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,115.0
4402230.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51881999999999,13.46557,Apartment,Private room,1,1.5,1.0,1.0,1,1,2,60.0,8.0,4.0,8.0,9.0,10.0,9.0,f,f,12.0
30749387.0,f,NeukÃ¶lln,NeukÃ¶lln,52.47671,13.42081,Apartment,Private room,2,1.0,1.0,1.0,1,3,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,30.0
3215431.0,f,Prenzlauer Berg,Pankow,52.54124000000001,13.4213,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,8,2,93.0,10.0,10.0,9.0,8.0,9.0,9.0,f,f,30.0
26479696.0,f,Prenzlauer Berg,Pankow,52.54813000000001,13.40172,Apartment,Private room,4,1.0,2.0,4.0,1,1,2,80.0,8.0,7.0,9.0,8.0,9.0,8.0,f,f,90.0
11370548.0,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.49711,13.34696,Guesthouse,Entire home/apt,2,1.0,1.0,2.0,1,2,64,87.0,9.0,7.0,9.0,9.0,10.0,9.0,f,f,118.0
7668558.0,f,Wilmersdorf,Charlottenburg-Wilm.,52.49673000000001,13.33905,Apartment,Entire home/apt,2,1.0,0.0,2.0,1,3,39,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,52.0
31112623.0,f,Moabit,Mitte,52.52427,13.34246,Apartment,Entire home/apt,6,1.0,2.0,3.0,2,2,9,100.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,79.0
5491920.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48463000000001,13.42489,Apartment,Private room,2,1.0,1.0,1.0,1,1,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,45.0
12864126.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.50229,13.42075,Apartment,Entire home/apt,4,1.0,1.0,1.0,2,2,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,f,f,200.0
21367705.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.49645,13.383170000000002,Apartment,Private room,2,1.0,1.0,1.0,1,5,2,87.0,10.0,8.0,10.0,10.0,10.0,9.0,t,f,22.0
559050.0,t,Friedrichshain,Friedrichshain-Kreuzberg,52.50956999999999,13.48011,Apartment,Entire home/apt,3,1.0,2.0,2.0,1,20,76,98.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,55.0
33577890.0,t,Friedrichshain,Friedrichshain-Kreuzberg,52.51375,13.47154,Apartment,Private room,1,1.0,1.0,1.0,1,2,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,35.0
6622809.0,f,Moabit,Mitte,52.5207,13.33774,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,2,1,80.0,10.0,8.0,10.0,10.0,10.0,10.0,f,f,50.0
32558294.0,f,Prenzlauer Berg,Pankow,52.54243,13.42411,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,2,1,100.0,10.0,10.0,8.0,8.0,10.0,10.0,t,f,185.0
24804999.0,f,Wedding,Mitte,52.55078000000001,13.345679999999998,Apartment,Private room,1,1.0,1.0,1.0,1,2,9,98.0,10.0,9.0,10.0,10.0,10.0,10.0,t,f,30.0
7449642.0,f,Wedding,Mitte,52.55446,13.37884,Condominium,Private room,2,1.0,1.0,1.0,1,2,5,93.0,10.0,8.0,10.0,10.0,8.0,9.0,f,f,30.0
2681288.0,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.48982,13.345670000000002,Apartment,Entire home/apt,2,1.0,2.0,2.0,1,5,1,100.0,10.0,10.0,10.0,10.0,8.0,8.0,f,f,60.0
11215481.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51760999999999,13.465420000000002,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,7,43,99.0,10.0,8.0,10.0,10.0,10.0,10.0,f,f,35.0
26989880.0,f,NeukÃ¶lln,NeukÃ¶lln,52.46779,13.4394,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,2,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,45.0
2417864.0,f,Tempelhof,Tempelhof - SchÃ¶neberg,52.4831,13.3268,Apartment,Private room,2,1.0,1.0,1.0,1,1,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,f,f,30.0
23616168.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.509980000000006,13.459770000000002,Apartment,Private room,2,1.5,1.0,1.0,1,2,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,39.0
13624309.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48143000000001,13.45186,Apartment,Private room,2,1.0,1.0,1.0,1,1,3,93.0,9.0,8.0,10.0,10.0,8.0,10.0,f,f,20.0
11282270.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48901,13.431870000000002,Apartment,Private room,2,1.0,1.0,1.0,1,1,22,92.0,9.0,9.0,10.0,9.0,10.0,9.0,t,f,35.0
26875612.0,t,Charlottenburg,Charlottenburg-Wilm.,52.51643000000001,13.286979999999998,Apartment,Entire home/apt,4,1.0,2.0,3.0,2,4,19,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,70.0
24412415.0,t,Mitte,Mitte,52.52731,13.39831,Apartment,Private room,1,1.0,1.0,1.0,1,15,30,98.0,10.0,10.0,10.0,9.0,10.0,10.0,t,f,40.0
33931180.0,f,Mitte,Mitte,52.52156,13.3981,Apartment,Entire home/apt,4,2.0,2.0,2.0,1,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,150.0
16293587.0,f,Wedding,Mitte,52.54494,13.35855,Condominium,Entire home/apt,3,1.0,2.0,2.0,3,2,1,80.0,8.0,8.0,10.0,10.0,6.0,6.0,f,f,70.0
20083467.0,f,NiederschÃ¶nhausen,Pankow,52.59564,13.397529999999998,Apartment,Private room,1,1.0,1.0,2.0,1,1,2,100.0,10.0,10.0,9.0,10.0,10.0,10.0,f,f,12.0
15124298.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.4926,13.40929,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,3,114,90.0,10.0,9.0,9.0,10.0,10.0,9.0,t,f,75.0
20114297.0,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.49428,13.34985,Apartment,Entire home/apt,1,1.0,1.0,1.0,1,1,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,25.0
400012.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51987,13.46083,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,90,48,93.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,48.0
24871700.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.50954,13.46945,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,3,23,94.0,10.0,8.0,10.0,10.0,9.0,10.0,f,f,45.0
7465038.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.500330000000005,13.44162,Apartment,Private room,3,1.0,1.0,2.0,2,2,25,100.0,9.0,9.0,10.0,10.0,10.0,10.0,t,f,48.0
9896184.0,f,NeukÃ¶lln,NeukÃ¶lln,52.483230000000006,13.42636,Apartment,Private room,2,1.0,1.0,2.0,1,3,1,100.0,10.0,10.0,8.0,8.0,10.0,10.0,f,f,28.0
6873549.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51806,13.43944,Apartment,Private room,2,1.0,1.0,2.0,1,1,8,92.0,9.0,7.0,10.0,9.0,9.0,9.0,f,f,35.0
12084418.0,f,Zehlendorf,Steglitz - Zehlendorf,52.433890000000005,13.2666,Apartment,Entire home/apt,2,1.0,1.0,2.0,2,30,18,96.0,10.0,9.0,10.0,10.0,10.0,9.0,t,f,35.0
17020630.0,f,NeukÃ¶lln,NeukÃ¶lln,52.47776999999999,13.42658,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,2,1,100.0,10.0,8.0,8.0,10.0,10.0,8.0,f,f,65.0
27008281.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48686999999999,13.42901,Apartment,Entire home/apt,6,1.0,3.0,6.0,4,3,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,109.0
12978547.0,f,Wilmersdorf,Charlottenburg-Wilm.,52.49456,13.31941,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,14,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,60.0
26091859.0,t,Wedding,Mitte,52.54535,13.354829999999998,Apartment,Private room,1,1.0,1.0,2.0,1,5,41,96.0,10.0,9.0,10.0,10.0,9.0,10.0,t,f,25.0
28349433.0,f,Prenzlauer Berg,Pankow,52.52753000000001,13.43614,Loft,Private room,2,1.5,1.0,1.0,1,3,10,98.0,10.0,10.0,9.0,9.0,9.0,9.0,t,f,60.0
29485458.0,f,Baumschulenweg,Treptow - KÃ¶penick,52.46874,13.48307,Apartment,Private room,2,1.0,1.0,2.0,1,1,6,60.0,6.0,7.0,9.0,7.0,9.0,8.0,t,f,22.0
2003891.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.49131,13.39204,Apartment,Private room,2,1.5,1.0,1.0,1,2,30,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,25.0
24373965.0,t,Prenzlauer Berg,Pankow,52.54504,13.41816,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,38.0
2972881.0,f,Moabit,Mitte,52.52933000000001,13.34052,Apartment,Entire home/apt,4,1.0,2.0,4.0,2,30,19,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,90.0
4846340.0,f,NeukÃ¶lln,NeukÃ¶lln,52.46585,13.42419,Apartment,Private room,1,1.0,1.0,1.0,1,2,3,93.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,25.0
33861463.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48728000000001,13.43329,Apartment,Private room,2,1.0,1.0,1.0,1,5,1,100.0,10.0,10.0,8.0,8.0,10.0,10.0,f,f,50.0
20592517.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.5083,13.45717,Apartment,Entire home/apt,6,1.0,0.0,4.0,4,2,34,87.0,9.0,8.0,9.0,9.0,10.0,9.0,t,f,90.0
20552610.0,f,Wedding,Mitte,52.5537,13.35547,Apartment,Private room,1,1.0,1.0,1.0,1,3,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,37.0
25654720.0,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.49287,13.361070000000002,Apartment,Private room,2,1.0,0.0,2.0,1,1,93,97.0,10.0,9.0,10.0,10.0,10.0,10.0,t,f,38.0
6461609.0,f,Prenzlauer Berg,Pankow,52.55198000000001,13.42363,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,60,12,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,30.0
13312936.0,f,Tempelhof,Tempelhof - SchÃ¶neberg,52.46766,13.39105,Apartment,Private room,2,1.0,1.0,1.0,1,2,10,95.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,15.0
33891699.0,t,Charlottenburg,Charlottenburg-Wilm.,52.52313000000001,13.29855,Apartment,Private room,1,1.0,1.0,1.0,1,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,31.0
13647626.0,f,NeukÃ¶lln,NeukÃ¶lln,52.47741,13.438529999999998,Apartment,Private room,2,1.0,1.0,1.0,1,7,6,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,55.0
16222638.0,f,NeukÃ¶lln,NeukÃ¶lln,52.46874,13.43081,Apartment,Private room,3,1.0,1.0,1.0,1,3,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,60.0
2972268.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48181,13.44554,Apartment,Private room,2,1.0,1.0,1.0,1,1,8,88.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,45.0
14803953.0,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.48328000000001,13.34892,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,3,42,87.0,9.0,9.0,10.0,9.0,10.0,9.0,f,f,65.0
3881690.0,f,Prenzlauer Berg,Pankow,52.53676,13.41725,Apartment,Private room,2,1.0,1.0,1.0,2,2,375,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,39.0
25738743.0,f,Lichterfelde,Steglitz - Zehlendorf,52.42307,13.327120000000004,Apartment,Entire home/apt,1,1.0,0.0,1.0,1,3,4,82.0,9.0,8.0,10.0,9.0,7.0,8.0,t,f,27.0
2850515.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.50921999999999,13.443670000000004,Apartment,Private room,2,2.0,1.0,1.0,1,3,20,93.0,10.0,9.0,10.0,10.0,10.0,9.0,t,f,58.0
14111562.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.5133,13.46249,Apartment,Private room,1,1.0,1.0,1.0,2,2,7,98.0,10.0,9.0,10.0,10.0,10.0,10.0,t,f,50.0
16588753.0,f,Wedding,Mitte,52.55645,13.39086,Apartment,Private room,2,1.0,1.0,1.0,1,5,12,76.0,9.0,7.0,9.0,9.0,7.0,8.0,f,f,20.0
19765109.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.49841999999999,13.46032,Apartment,Private room,1,1.0,1.0,1.0,1,7,11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,18.0
24307869.0,f,Wedding,Mitte,52.54634,13.34704,Apartment,Entire home/apt,1,1.0,1.0,1.0,1,5,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,20.0
32212611.0,f,PlÃ¤nterwald,Treptow - KÃ¶penick,52.4819,13.46814,Apartment,Private room,2,1.0,1.0,1.0,1,6,9,96.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,25.0
10461228.0,f,WeiÃensee,Pankow,52.5476,13.451529999999998,Apartment,Private room,2,1.0,1.0,1.0,1,5,18,91.0,10.0,10.0,9.0,10.0,9.0,10.0,f,f,35.0
8471972.0,t,Wilmersdorf,Charlottenburg-Wilm.,52.49806999999999,13.317520000000002,Apartment,Private room,1,1.0,1.0,1.0,1,2,217,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,29.0
27121391.0,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.48852,13.35351,Guest suite,Private room,1,1.0,1.0,1.0,1,3,25,98.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,35.0
8349158.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.52407,13.446879999999998,Apartment,Private room,2,1.0,1.0,1.0,1,2,135,93.0,10.0,9.0,10.0,10.0,10.0,9.0,t,f,30.0
32583573.0,t,Potsdamer Platz,Mitte,52.511190000000006,13.389920000000002,Apartment,Entire home/apt,8,1.5,2.0,3.0,2,1,19,97.0,10.0,9.0,10.0,10.0,10.0,10.0,t,f,210.0
23529556.0,f,Prenzlauer Berg,Pankow,52.55022,13.40551,Apartment,Private room,2,1.0,1.0,1.0,1,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,39.0
10432991.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.523030000000006,13.445570000000002,Apartment,Private room,3,1.0,1.0,1.0,2,4,5,92.0,9.0,9.0,10.0,9.0,10.0,9.0,f,f,28.0
6702009.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48069,13.43439,Apartment,Private room,3,1.0,1.0,2.0,1,2,17,98.0,10.0,9.0,9.0,10.0,9.0,10.0,f,f,95.0
29697308.0,f,Moabit,Mitte,52.53014,13.345679999999998,Apartment,Private room,3,1.0,0.0,2.0,1,3,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,35.0
30397200.0,f,Mitte,Mitte,52.52208000000001,13.39636,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,4,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,t,f,78.0
32440589.0,f,Nikolassee,Steglitz - Zehlendorf,52.43642,13.20386,Apartment,Private room,2,1.0,1.0,1.0,1,2,7,89.0,9.0,8.0,10.0,10.0,10.0,10.0,t,f,38.0
7899051.0,t,Moabit,Mitte,52.53558000000001,13.3468,Apartment,Private room,2,1.0,1.0,1.0,1,1,33,93.0,10.0,9.0,10.0,10.0,10.0,10.0,t,f,22.0
3956410.0,f,Mitte,Mitte,52.52669,13.39756,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,2,32,97.0,10.0,10.0,9.0,10.0,10.0,10.0,f,f,95.0
30497832.0,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.489,13.35549,Apartment,Entire home/apt,3,1.0,0.0,1.0,1,1,10,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,50.0
22137939.0,f,Wedding,Mitte,52.54166,13.36635,Apartment,Entire home/apt,1,1.0,1.0,1.0,2,2,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,600.0
13154960.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.50676,13.45575,Apartment,Private room,3,1.0,0.0,2.0,1,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,110.0
12193090.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51926999999999,13.465420000000002,Apartment,Private room,2,1.0,1.0,1.0,1,6,3,100.0,10.0,10.0,10.0,9.0,9.0,9.0,f,f,29.0
21594476.0,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.49103000000001,13.36108,Apartment,Entire home/apt,5,1.0,2.0,3.0,2,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,35.0
30223739.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.49721999999999,13.4239,Apartment,Private room,2,1.5,1.0,1.0,1,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,23.0
3957968.0,f,Dahlem,Steglitz - Zehlendorf,52.4381,13.27965,Apartment,Entire home/apt,4,1.0,3.0,3.0,2,2,24,87.0,9.0,9.0,9.0,8.0,9.0,7.0,f,f,135.0
13595859.0,f,NeukÃ¶lln,NeukÃ¶lln,52.4876,13.43979,Apartment,Private room,3,1.0,1.0,1.0,1,1,8,98.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,25.0
25561539.0,f,Lichtenberg,Lichtenberg,52.52168,13.49757,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,2,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,85.0
